URL,Price,BOX_TYPE,CASE_DIAMETER,CASE_MATERIAL,CASE_SHAPE,BAND_MATERIAL,BAND_TYPE,BAND_COLOR,CLASP,DIAL_COLOR,TYPE,CRYSTAL,HANDS,LUMINISCENCE,BEZEL,BRAND,COLLECTION_NAME,GENDER,MODEL,WATCH_LABEL,MOVEMENT,FUNCTIONS,WATCH_FEATURES,WATCH_STYLE,WARRANTY,JOMASHOP_SKU,ITEM_VARIATION,DEPARTMENT,CATEGORY,DIAL_MARKERS,SECOND_MARKERS,BEZEL_COLOR,BEZEL_MATERIAL,ENGINE,WATER_RESISTANCE,CASE_BACK,CROWN,POWER_RESERVE,CALENDAR,ADDITIONAL_INFO,COLOR,BOX,PAPERS,CASE_THICKNESS,BAND_WIDTH,SUB_DIALS,UPC_CODE,CLOSURE_TYPE,PREOWNED_ITEM_CONDITION,YEAR,COMMENTS,BAND_LENGTH,CASE_COLOR,SIZE_INFO,BRAND_TYPE,CONDITION_DESCRIPTION,MATERIAL
https://www.jomashop.com/stuhrling-original-aquadiver-black-dial-mens-watch-m15243.html,$325.00,Original Box,43 mm,Stainless Steel,Round,Leather,Strap,Black,Buckle,Black,Analog,Scratch Resistant Mineral,Black,,Uni-directional Rotating,Stuhrling Original,Aquadiver,Mens,M15243,,Quartz,"Chronograph, Date, Hour, Minute, Second","Analog, Leather, Stainless Steel, Chronograph",Dive,With Manufacturers Guarantee,ST-OM15243,,Watches,Watches,Index,Minute Markers around the outer rim,Black,Stainless Steel,,10 meters / 33 feet,Solid,Pull / Push,,Date display at the 4 o'clock position,,,,,13 mm,,"Three - 60 Second, 30 Minute and 12 Hour",190638123353.0,,,,,8.5 inches,,,,,
https://www.jomashop.com/stuhrling-original-symphony-white-dial-ladies-watch-m15598.html,$105.00,Original Box,38 mm,Alloy,Round,Stainless Steel,Bracelet,Silver-tone,Fold Over,White,Analog,Scratch Resistant Mineral,Silver-tone,,Fixed,Stuhrling Original,Symphony,Womens,M15598,,Quartz,"Hour, Minute","Analog, Stainless Steel",Dress,With Manufacturers Guarantee,ST-OM15598,,Watches,Watches,,,Silver-tone,Alloy,,50 meters / 165 feet,Solid,Pull / Push,,,,,,,8 mm,,,190638126903.0,,,,,9.5 inches,,,,,
https://www.jomashop.com/stuhrling-original-symphony-blue-dial-ladies-watch-m15592.html,$105.00,Original Box,38 mm,Alloy,Round,Leather,Strap,Black,Buckle,Blue,Analog,Scratch Resistant Mineral,Silver-tone,,Fixed,Stuhrling Original,Symphony,Womens,M15592,,Quartz,"Hour, Minute","Analog, Leather, Stainless Steel",Dress,With Manufacturers Guarantee,ST-OM15592,,Watches,Watches,,,Silver-tone,Stainless Steel,,50 meters / 165 feet,Solid,Pull / Push,,,,,,,8 mm,,,190638126842.0,,,,,7.75 inches,,,,,
https://www.jomashop.com/stuhrling-original-symphony-black-dial-mens-watch-m15533.html,$195.00,Original Box,42 mm,Stainless Steel,Round,Leather,Strap,Blue,Tang,Black,Analog,Scratch Resistant Mineral,Yellow Gold-tone,,Fixed,Stuhrling Original,Symphony,Mens,M15533,,Quartz,"Date, Hour, Minute, Second","Day/Night Indicator, Analog, Gold, Leather, Stainless Steel",Dress,With Manufacturers Guarantee,ST-OM15533,,Watches,Watches,Index,Arabic Numeral Minute Markers (at 5 minute intervals). Minute Markers around the outer rim,Yellow Gold-tone,Stainless Steel,,50 meters / 165 feet,Solid,Pull / Push,,Date display at the 6 o'clock position,,,,,10 mm,20 mm,Day / Night,190638126255.0,,,,,10 inches,,,,,
https://www.jomashop.com/stuhrling-original-legacy-black-dial-mens-watch-m15745.html,$115.00,Original Box,42 mm,Alloy,Round,Leather,Strap,Black,Tang,Black (Skeleton Center),Analog,Scratch Resistant Mineral,Yellow Gold-tone,,Fixed,Stuhrling Original,Legacy,Mens,M15745,,Automatic,"Hour, Minute, Second","Analog, Gold, Leather",Dress,With Manufacturers Guarantee,ST-OM15745,,Watches,Watches,Index,Arabic Numeral Minute Markers (at 5 minute intervals). Minute Markers around the outer rim,Black,Alloy,,50 meters / 165 feet,Solid,Pull / Push,,,,,,,12 mm,20 mm,,190638128372.0,,,,,9.15 inches,,,,,
https://www.jomashop.com/stuhrling-original-symphony-blue-dial-ladies-watch-m15611.html,$125.00,Original Box,36 mm,Alloy,Round,Stainless Steel,Bracelet,Two-tone (Silver-tone and Rose Gold-tone),Fold Over with Push Button Release,Blue,Analog,Scratch Resistant Mineral,Luminous Rose Gold-tone,Hands,Fixed,Stuhrling Original,Symphony,Womens,M15611,,Quartz,"Hour, Minute, Second","Analog, Gold, Stainless Steel",Dress,With Manufacturers Guarantee,ST-OM15611,,Watches,Watches,Index,Roman Numerals appear at the 6 and 12 o'clock positions. Minute Markers around the outer rim,Rose Gold-tone,Alloy set with Crystals,,30 meters / 100 feet,Solid,Pull / Push,,,,,,,8 mm,,,190638127030.0,,,,,8.5 inches,,,,,
https://www.jomashop.com/stuhrling-original-symphony-rose-gold-tone-dial-ladies-watch-m15366.html,$115.00,Original Box,34 mm,Stainless Steel,Round,Leather,Strap,White,Buckle,Rose Gold-tone,Analog,Scratch Resistant Mineral,Black,,Fixed,Stuhrling Original,Symphony,Womens,M15366,,Quartz,"Hour, Minute, Second","Analog, Gold, Leather, Stainless Steel",Dress,With Manufacturers Guarantee,ST-OM15366,,Watches,Watches,Arabic Numeral,Minute Markers around the outer rim,Rose Gold-tone,Stainless Steel,,50 meters / 165 feet,Solid,Pull / Push,,,,,,,9 mm,,,190638124589.0,,,,,7.5 inches,,,,,
https://www.jomashop.com/stuhrling-original-symphony-silver-tone-dial-mens-watch-m15246.html,$125.00,Original Box,41 mm,Stainless Steel,Round,Leather,Strap,Brown,Tang,Silver,Analog,Scratch Resistant Mineral,Blue,,Fixed,Stuhrling Original,Symphony,Mens,M15246,,Quartz,"Hour, Minute, Second","Analog, Gold, Leather, Stainless Steel",Dress,With Manufacturers Guarantee,ST-OM15246,,Watches,Watches,Arabic Numeral,Minute Markers around the outer rim,Rose Gold-tone,Stainless Steel,,50 meters / 165 feet,Solid,Pull / Push,,,,,,,11 mm,,Small Seconds,190638123384.0,,,,,9 inches,,,,,
https://www.jomashop.com/stuhrling-original-vogue-silver-tone-dial-ladies-watch-m15701.html,$95.00,Original Box,31 mm,Alloy,Round,Stainless Steel,Bracelet,Silver-tone,Deployment with Push Button Release,Silver-tone,Analog,Scratch Resistant Mineral,Silver-tone,,Fixed,Stuhrling Original,Vogue,Womens,M15701,,Quartz,"Date, Hour, Minute, Second","Analog, Stainless Steel",Fashion,With Manufacturers Guarantee,ST-OM15701,,Watches,Watches,Index,,Silver-tone,Alloy,,50 meters / 165 feet,Solid,Pull / Push,,Date display at the 3 o'clock position,,,,,9 mm,,,190638127931.0,,,,,8.25 inches,,,,,
https://www.jomashop.com/stuhrling-original-legacy-silver-tone-dial-mens-watch-m15952.html,$150.00,Original Box,42 mm,Alloy,Round,Stainless Steel Mesh,Bracelet,Silver-tone,Fold Over Slip Through,Silver (Skeleton Center),Analog,Scratch Resistant Mineral,Blue,,Fixed,Stuhrling Original,Legacy,Mens,M15952,,Automatic,"Hour, Minute, Second","Analog, Stainless Steel",Dress,With Manufacturers Guarantee,ST-OM15952,,Watches,Watches,Roman Numeral,Minute Markers around the outer rim,Silver-tone,Alloy,,50 meters / 165 feet,Transparent,Pull / Push,,,,,,,12 mm,,,190638130443.0,,,,,8.85 inches,,,,,
https://www.jomashop.com/daniel-wellington-petite-unitone-quartz-rose-gold-dial-ladies-watch-dw00100470.html,$95.00,Original Box,28 mm,Stainless Steel,Round,Stainless Steel Mesh,Bracelet,Rose Gold-tone,Fold Over Slip Through,Rose Gold-tone,Analog,Scratch Resistant Mineral,Rose Gold-tone,,Fixed,Daniel Wellington,Petite Unitone,Womens,DW00100470,Japan Movt,Quartz,"Hour, Minute","Analog, Gold, Stainless Steel",Dress,2 Year Jomashop Warranty,Z-85YTD,,Watches,,Index,,Rose Gold-tone,Stainless Steel,,30 meters / 100 feet,Solid,Pull / Push,,,,,,,,12 mm,,7315030027693.0,,,,,,,,,,
https://www.jomashop.com/stuhrling-original-aquadiver-black-dial-mens-watch-m15975.html,$85.00,Original Box,42 mm,Alloy,Round,Stainless Steel,Bracelet,Two-tone (Silver-tone and Rose Gold-tone),Fold Over with Safety Release,Black,Analog,Scratch Resistant Mineral,Luminous Rose Gold-tone,Hands and Markers,Bi-directional Rotating,Stuhrling Original,Aquadiver,Mens,M15975,,Quartz,"Date, Hour, Minute, Second, 24 Hour","Analog, GMT, Gold, Stainless Steel",Dive,With Manufacturers Guarantee,ST-OM15975,,Watches,Watches,Dot,Minute Markers around the outer rim,Rose Gold-tone,Alloy with an inlaid Black Ring showing 24 hour Markers,,100 meters / 330 feet,Solid,Screw Down,,Date display at the 3 o'clock position,,,,,12 mm,22 mm,,190638130672.0,,,,,8 inches,,,,,
https://www.jomashop.com/invicta-subaqua-poseidon-chronograph-gmt-quartz-mens-watch-47180.html,$162.00,Original Box,55 mm,Stainless Steel,Round,Stainless Steel,Bracelet,Silver-tone,Fold over safety,Yellow,Analog,Scratch Resistant Mineral,Silver-tone,Hands and Markers,Uni-directional Rotating,Invicta,Subaqua,Mens,47180,Japan Movt,Quartz,"Chronograph, Date, GMT, Second Time Zone, Hour, Minute, Second","Analog, GMT, Stainless Steel, Chronograph, Time Zone",Sport,With Manufacturer's Guarantee,IN47180,,Watches,,Index,Minute Markers around the outer rim,Silver-tone,Stainless Steel,Hattori Caliber VD53,100 meters / 330 feet,Solid,Pull / Push,,Date display between 4 and 5 o'clock position,,,,,15.80 mm,26 mm,"Three - 60 second, 60 minute and 24 hour",886678624966.0,,,,,8.25 inches,,,,,
https://www.jomashop.com/girard-perregaux-watch-80484d52a761-bk7a.html,"$16,500.00",Original Box,30 mm,18kt Rose Gold,Oval,(Crocodile) Leather,Strap,White,Deployment,Mother of Pearl,Analog,Scratch Resistant Sapphire,Silver-tone,,Fixed,Girard Perregaux,Cat's Eye,Womens,80484D52A761-BK7A,Swiss Made,Automatic,"Date, Hour, Minute, Second","Analog, Gold, Leather, Diamond",Luxury,2 Year Jomashop Warranty,GP80484D52A761-BK7A,"80484D52A761 BK7A, 80484D52A761.BK7A, 80484D52A761BK7A",Watches,Watches,Diamond,"Arabic Numerals appear at the 6, 9 and 12 o'clock positions",,18kt Rose Gold set with Diamonds,Girard Perregaux Calibre GP03300-0044,30 meters / 100 feet,Transparent,Pull / Push,46 hours,Date display at the 3 o'clock position,,,,,9.10 mm,,Small Seconds,,,,,,,,,,,
https://www.jomashop.com/gucci-interlocking-g-quartz-diamond-silver-dial-ladies-watch-ya142510.html,"$1,275.00",Original Box,29 mm,Stainless Steel,Round,Stainless Steel,Bracelet,Silver-tone,Fold Over with Safety Release,Silver,Analog,Scratch Resistant Sapphire,Yellow Gold-tone,,Fixed,Gucci,Interlocking G,Womens,YA142510,Swiss Made,Quartz,"Hour, Minute","Analog, Gold, Stainless Steel, Diamond",Dress,2 Year Jomashop Warranty,GCYA142510,,Watches,,Diamond,Minute Markers around the outer rim,Silver-tone,Stainless Steel,,50 meters / 165 feet,Solid,Pull / Push,,,,,,,,,,,,,,,,,,Designer,,
https://www.jomashop.com/gucci-dive-automatic-blue-dial-mens-watch-ya136362.html,"$1,450.00",Original Box,40 mm,Stainless Steel,Round,Stainless Steel,Bracelet,Silver-tone,Fold Over with Safety Release,Blue,Analog,Scratch Resistant Sapphire,Luminous,Hands and Markers,Uni-directional Rotating,Gucci,Dive,Mens,YA136362,Swiss Made,Automatic,"Hour, Minute, Second","Analog, Ceramic, Stainless Steel",Dive,2 Year Jomashop Warranty,GCYA136362,,Watches,,Batons,Minute Markers around the outer rim,Black,Ceramic,,300 meters / 1000 feet,Solid,Screw Down,,,,,,,,,,,,,,,,,,Designer,,
https://www.jomashop.com/daniel-wellington-petite-quartz-green-dial-ladies-watch-dw00100480.html,$113.40,Original Box,32 mm,Stainless Steel,Round,Stainless Steel Mesh,Bracelet,Gold-tone,,Green,Analog,Scratch Resistant Mineral,Gold-tone,,Fixed,Daniel Wellington,Petite,Womens,DW00100480,,Quartz,"Hour, Minute","Analog, Gold, Stainless Steel",Dress,2 Year Jomashop Warranty,Z-PE5WJ,,Watches,,Index,,Gold-tone,Stainless Steel,,30 meters / 100 feet,Solid,Pull / Push,,,,,,,,14 mm,,7315030027792.0,,,,,,,,,,
https://www.jomashop.com/mathey-tissot-zeus-black-dial-ladies-watch-d118an.html,$119.00,Original Box,34 mm,Stainless Steel,Round,Stainless Steel,Bracelet,Silver-tone,Fold Over with Safety Release,Black,Analog,Scratch Resistant Sapphire,Silver-tone,Hands and Markers,Fixed,Mathey-Tissot,Zeus,Womens,D118AN,swiss Made,Quartz,"Date, Hour, Minute, Second","Stainless Steel, Analog",Casual,With Manufacturers Guarantee,Y-A4VKD,,Watches,,Index,Minute Markers around the outer rim,Silver-tone,Stainless Steel,Ronda Caliber 585,,Solid,Pull / Push,,Date Display at the 3 o'clock position,,,,,,,,7640331948645.0,,,,,,,,,,
https://www.jomashop.com/daniel-wellington-petite-quartz-green-dial-ladies-watch-dw00100479.html,$101.40,Original Box,28 mm,Stainless Steel,Round,Stainless Steel Mesh,Bracelet,Gold-tone,,Green,Analog,Scratch Resistant Mineral,Gold-tone,,Fixed,Daniel Wellington,Petite,Womens,DW00100479,Japan Movt,Quartz,"Hour, Minute","Analog, Gold, Stainless Steel",Dress,2 Year Jomashop Warranty,Z-68NMA,,Watches,,Index,,Gold-tone,Stainless Steel,,30 meters / 100 feet,Solid,Pull / Push,,,,,,,,12 mm,,7315030027785.0,,,,,,,,,,
https://www.jomashop.com/mathey-tissot-zeus-lady-diamond-quartz-white-dial-ladies-watch-d118sbyi.html,$184.00,Original Box,34 mm,Stainless Steel,Round,Stainless Steel,Bracelet,Two-tone (Silver-tone and Yellow Gold-tone),Fold Over with Safety Release,White,Analog,Scratch Resistant Sapphire,Yellow Gold-tone,Hands,Fixed,Mathey-Tissot,Zeus Lady Diamond,Womens,D118SBYI,Swiss Movt,Quartz,"Date, Hour, Minute, Second","Analog, Gold, Stainless Steel, Diamond",Dress,,MYT-D118SBYI,,Watches,,Diamond,Minute Markers around the outer rim,Yellow Gold-tone,Stainless Steel with Zirconia,Ronda Caliber 585,50 meters / 165 feet,Solid,Pull / Push,,Date display at the 3 o'clock position,,,,,9 mm,10 mm,,,,,,,,,,,,
https://www.jomashop.com/mathey-tissot-zeus-lady-diamond-quartz-white-dial-watch-d118sbi.html,$189.00,Original Box,34 mm,Stainless Steel,Round,Stainless Steel,Bracelet,Two-tone (Silver-tone and Rose Gold-tone),Fold Over with Safety Release,White,Analog,Scratch Resistant Sapphire,Rose Gold-tone,Hands,Fixed,Mathey-Tissot,Zeus Lady Diamond,Womens,D118SBI,Swiss Movt,Quartz,"Date, Hour, Minute, Second","Analog, Gold, Stainless Steel, Diamond",Dress,,MYT-D118SBI,,Watches,,Diamond,Minute Markers around the outer rim,Rose Gold-tone,Stainless Steel with Zirconia,Ronda Caliber 585,50 meters / 165 feet,Solid,Pull / Push,,Date display at the 3 o'clock position,,,,,9 mm,10 mm,,,,,,,,,,,,
https://www.jomashop.com/daniel-wellington-watch-dw00100109.html,$109.00,Original Box,40 mm,Stainless Steel,Round,Leather,Strap,Brown,Tang,White,Analog,Scratch Resistant Mineral,Rose Gold-tone,,Fixed,Daniel Wellington,Dapper Durham,Mens,DW00100109,,Quartz,"Hour, Minute, Second","Analog, Gold, Leather, Stainless Steel",Casual,2 Year Jomashop Warranty,DWL-DW00100109,DW00100109,Watches,Watches,Index,Minute Markers around the outer rim,Rose Gold-tone,Stainless Steel,,30 meters / 100 feet,Solid,Pull / Push,,,,,,,6.5 mm,20 mm,,7350068244056.0,,,,,,,,,,
https://www.jomashop.com/invicta-pro-diver-automatic-black-dial-sprite-bezel-mens-watch-47967.html,$96.99,Original Box,47 mm,Stainless Steel,Round,Stainless Steel Mesh,Bracelet,Gold-tone,Buckle,Black,Analog,Scratch Resistant Mineral,Gold-tone,Hands and Markers,Uni-directional Rotating,Invicta,Pro Diver,Mens,47967,Japan Movt,Automatic,"Date, Hour, Minute, Second","Analog, Gold, Stainless Steel",Casual,With Manufacturer's Guarantee,IN47967,,Watches,,Index,Minute Markers around the outer rim,Green and Black (Sprite),Aluminum and Stainless Steel,Miyota Caliber 8215,200 meters / 660 feet,Transparent See Through,Screw Down,42 hours,Date display at the 3 o'clock position,,,,,14.80 mm,24 mm,,886678639083.0,,,,,8 inches,,,,,
https://www.jomashop.com/invicta-pro-diver-automatic-black-dial-mens-watch-47966.html,$96.99,Original Box,47 mm,Stainless Steel,Round,Stainless Steel Mesh,Bracelet,Gold-tone,Buckle,Black,Analog,Scratch Resistant Mineral,Gold-tone,Hands and Markers,Uni-directional Rotating,Invicta,Pro Diver,Mens,47966,Japan Movt,Automatic,"Date, Hour, Minute, Second","Analog, Gold, Stainless Steel",Casual,With Manufacturer's Guarantee,IN47966,,Watches,,Index,Minute Markers around the outer rim,Two-tone (Gold and Black),Aluminum and Stainless Steel,Miyota Caliber 8215,200 meters / 660 feet,Transparent See Through,Screw Down,42 hours,Date display at the 3 o'clock position,,,,,14.80 mm,24 mm,,886678639076.0,,,,,8 inches,,,,,
https://www.jomashop.com/invicta-specialty-gmt-quartz-black-dial-ladies-watch-47446.html,$65.00,Original Box,36 mm,Stainless Steel,Round,Stainless Steel,Bracelet,Rose Gold-tone,Fold over push button,Black,Analog,Scratch Resistant Mineral,Rose Gold-tone,,Fixed,Invicta,Specialty,Womens,47446,Japan Movt,Quartz,"Date, GMT, Second Time Zone, Hour, Minute, Second","Analog, GMT, Gold, Stainless Steel, Time Zone",Casual,With Manufacturer's Guarantee,IN47446,,Watches,,Roman Numeral,Minute Markers around the outer rim,Rose Gold-tone,Stainless Steel,TMI Caliber VH61,50 meters / 165 feet,Solid,Pull / Push,,Date display at the 12 o'clock position,,,,,10.00 mm,18 mm,Two - Date and 24 Hour,886678629411.0,,,,,6.50 inches,,,,,
https://www.jomashop.com/versace-greca-time-gmt-quartz-pink-dial-mens-watch-ve7c00323.html,$426.00,Original Box,41 mm,Stainless Steel,Round,Leather,Strap,Green,Buckle,Pink,Analog,Scratch Resistant Sapphire,Black,Hands and Markers,,Versace,Greca Time,Mens,VE7C00323,Swiss Made,Quartz,"GMT, Hour, Minute, Second","Analog, GMT, Leather, Stainless Steel",Casual,2 Year Jomashop Warranty,VER-VE7C00323,,Watches,,Index,Minute Markers around the outer rim,Gunmetal,Stainless Steel,,50 meters / 165 feet,Solid,Pull / Push,,Date display at the 3 o'clock position,,,,,9 mm,20 mm,,7630615133133.0,,,,,,,,Designer,,
https://www.jomashop.com/invicta-pro-diver-zager-exclusive-chronograph-gmt-quartz-mens-watch-47283.html,$92.99,Original Box,51 mm,Aluminum and Stainless Steel,Tonneau,Silicone,Strap,Black,Buckle,Red and Black,Analog,Scratch Resistant Mineral,Silver-tone,Hands and Markers,Fixed,Invicta,Pro Diver,Mens,47283,Japan Movt,Quartz,"Chronograph, Date, GMT, Second Time Zone, Hour, Minute, Second","Analog, GMT, Stainless Steel, Chronograph, Time Zone",Sport,With Manufacturer's Guarantee,IN47283,,Watches,,Index,Minute Markers around the outer rim,Three-tone (Silver-tone and Silver and Black),Aluminum and Stainless Steel,Hattori Caliber VD53,100 meters / 330 feet,Solid,Pull / Push,,Date display between 4 and 5 o'clock position,,,,,15.20 mm,29.8 mm,"Three - 60 second, 60 minute and 24 hour",886678627158.0,,,,,7.75 inches,,,,,
https://www.jomashop.com/pre-owned-cartier-ballon-bleu-de-cartier-midsize-watch-w69008z3.html,"$4,395.00",,36 mm,Stainless Steel,Round,18kt Yellow Gold and Stainless Steel,Bracelet,Two-tone (Silver-tone and Yellow Gold-tone),Hidden Deployment,Silver Opaline,Analog,Scratch Resistant Sapphire,Blued-steel Sword-shaped,Hands and Dial Markers,Fixed,Cartier,Ballon Bleu de Cartier,Unisex,W69008Z3,Swiss Made,Quartz,"Hour, Minute","Stainless Steel, Gold, Analog",Luxury,1 Year Jomashop Warranty,PRE-CRTW69008Z3,,Watches,Watches,"Black Roman Numerals Hour Markers, Minute Markers around the inner ring",,Silver-tone,Stainless Steel,Cartier Calibre 690,30 meters / 100 feet,Solid,Fluted 18kt Gold,,,,,No,No,12 mm,,,,,Very Good,,Fits wrist size 6 inches.,,,,,,
https://www.jomashop.com/daniel-wellington-petite-melrose-quartz-eggshell-white-dial-ladies-watch-dw00100305.html,$113.40,Original Box,36 mm,Stainless Steel,Round,Stainless Steel Mesh,Bracelet,Rose Gold-tone,Sliding,Eggshell White,Analog,Scratch Resistant Mineral,Rose Gold-tone,,,Daniel Wellington,Petite Melrose,Womens,DW00100305,Japan Movt,Quartz,"Hour, Minute","Analog, Gold, Stainless Steel",Dress,2 Year Jomashop Warranty,DWL-DW00100305,,Watches,,Index,,,,,30 meters / 100 feet,Solid,Pull / Push,,,,,,,,16 mm,,7315030004908.0,,,,,,,,,,
https://www.jomashop.com/coach-greyson-quartz-crystal-silver-dial-ladies-watch-nd-bracelet-set-14000089.html,$103.25,Original Box,28 mm,Stainless Steel,Round,Stainless Steel,Bracelet,Silver-tone,Deployment,Silver,Analog,Scratch Resistant Mineral,Silver-tone,,Fixed,Coach,Greyson,Womens,14000089,,Quartz,"Hour, Minute","Analog, Stainless Steel",Casual,2 Year Jomashop Warranty,CC14000089,,Watches,,Crystal-Arabic Numeral,,Silver-tone,Stainless Steel,,30 meters / 100 feet,Solid,Pull / Push,,,Includes slider bracelet with round rainbow crystals,,,,,,,,,,,,,,,Designer,,
https://www.jomashop.com/daniel-wellington-iconic-link-quartz-ladies-watch-dw00100211.html,$111.94,Original Box,32 mm,Stainless Steel,Round,Stainless Steel,Bracelet,Rose Gold-tone,Deployment with Push Button Release,Eggshell White,Analog,Scratch Resistant Mineral,Rose Gold-tone,,Fixed,Daniel Wellington,Iconic Link,Womens,DW00100211,Japan Movt,Quartz,"Hour, Minute","Analog, Gold, Stainless Steel",Casual,2 Year Jomashop Warranty,DWL-DW00100211,,Watches,,Index,,Rose Gold-tone,Stainless Steel,,30 meters / 100 feet,Solid,Pull / Push,,,,,,,,16 mm,,7350068246425.0,,,,,,,,,,
https://www.jomashop.com/daniel-wellington-quadro-studio-quartz-green-dial-watch-dw00100519.html,$99.00,Original Box,22 mm,Stainless Steel,Square,Stainless Steel,Bracelet,Rose Gold-tone,,Green,Analog,Scratch Resistant Mineral,Rose Gold-tone,,Fixed,Daniel Wellington,Quadro Studio,Womens,DW00100519,Japan Movt,Quartz,"Hour, Minute","Analog, Gold, Stainless Steel",Casual,2 Year Jomashop Warranty,DWL-DW00100519,,Watches,,Index,,Rose Gold-tone,Stainless Steel,,30 meters / 100 feet,Solid,Pull / Push,,,,,,,,10 mm,,7315030030679.0,,,,,,,,,,
https://www.jomashop.com/daniel-wellington-quadro-quartz-eggshell-white-dial-ladies-watch-dw00100622.html,$149.40,Original Box,26 mm,Stainless Steel,Rectangle,Stainless Steel,Bracelet,Gold-tone,Deployment,Eggshell White,Analog,Scratch Resistant Mineral,Gold-tone,,Fixed,Daniel Wellington,Quadro,Womens,DW00100622,Japan Movt,Quartz,"Hour, Minute","Analog, Gold, Stainless Steel",Casual,2 Year Jomashop Warranty,DWL-DW00100622,,Watches,,Index,,Gold-tone,Stainless Steel,,30 meters / 100 feet,Solid,Pull / Push,,,,,,,,10 mm,,7315030030709.0,,,,,,,,,,
https://www.jomashop.com/michael-kors-lennox-quartz-white-dial-ladies-watch-mk7464.html,$104.00,Original Box,37 mm,Stainless Steel,Round,Stainless Steel,Bracelet,Two-tone (Silver-tone and Yellow Gold-tone),Fold Over with Safety Release,White,Analog,Scratch Resistant Mineral,Yellow Gold-tone,,Fixed,Michael Kors,Lennox,Womens,MK7464,,Quartz,"Hour, Minute, Second","Analog, Gold, Stainless Steel",Casual,2 Year Jomashop Warranty,MK7464,,Watches,,Roman Numeral,Minute Markers around the outer rim,Yellow Gold-tone,Stainless Steel,,,,,,,,,,,9 mm,20 mm,,796483644755.0,,,,,7.5 inches,,,Designer,,
https://www.jomashop.com/daniel-wellington-iconic-quartz-green-dial-watch-dw00100419.html,$139.00,Original Box,36 mm,Stainless Steel,Round,Stainless Steel,Bracelet,Rose Gold-tone,Deployment,Green,Analog,Scratch Resistant Mineral,Rose Gold-tone,,Fixed,Daniel Wellington,Iconic,Unisex,DW00100419,Japan Movt,Quartz,"Hour, Minute","Analog, Gold, Stainless Steel",Casual,2 Year Jomashop Warranty,DWL-DW00100419,,Watches,,Index,,Rose Gold-tone,Stainless Steel,,30 meters / 100 feet,Solid,Pull / Push,,,,,,,,18 mm,,7315030021820.0,,,,,,,,,,
https://www.jomashop.com/michael-kors-sage-quartz-white-dial-ladies-watch-mk4807.html,$119.00,Original Box,38 mm,Stainless Steel,Round,Stainless Steel,Bracelet,Silver-tone,Fold Over with Safety Release,White,Analog,Scratch Resistant Mineral,Silver-tone,Hands,Fixed,Michael Kors,Sage,Womens,MK4807,,Quartz,"Hour, Minute, Second","Analog, Stainless Steel",Casual,2 Year Jomashop Warranty,MK4807,,Watches,,Roman Numeral,,Silver-tone,Stainless Steel,,,,,,,,,,,8 mm,18 mm,,796483644694.0,,,,,7.5 inches,,,Designer,,
https://www.jomashop.com/daniel-wellington-bound-quartz-white-dial-unisex-watch-dw00100701.html,$167.40,Original Box,24 mm,Stainless Steel,Rectangle,Stainless Steel,Bracelet,Silver-tone,Deployment,White,Analog,Scratch Resistant Mineral,Silver-tone,,Fixed,Daniel Wellington,Bound,Unisex,DW00100701,Japan Movt,Quartz,"Hour, Minute","Stainless Steel, Analog",Casual,2 Year Jomashop Warranty,DWL-DW00100701,,Watches,,Index,,Silver-tone,Stainless Steel,,30 meters / 100 feet,Solid,Pull / Push,,,,,,,7 mm,,,7315030055665.0,,,,,,,,,,
https://www.jomashop.com/daniel-wellington-quadro-quartz-crystal-ladies-watch-dw00100670.html,$149.00,Original Box,26 mm,Stainless Steel,Rectangle,Stainless Steel,Bracelet,Silver-tone,,Arctic Blue,Analog,Scratch Resistant Mineral,Silver-tone,,Fixed,Daniel Wellington,Quadro,Womens,DW00100670,Japan Movt,Quartz,"Hour, Minute","Stainless Steel, Analog",Dress,2 Year Jomashop Warranty,DWL-DW00100670,,Watches,,Index,,Silver-tone,Crystal Set,,30 meters / 100 feet,Solid,Pull / Push,,,,,,,,10 mm,,7315030053678.0,,,,,,,,,,
https://www.jomashop.com/daniel-wellington-iconic-link-emerald-quartz-green-dial-ladies-watch-dw00100420.html,$109.00,Original Box,32 mm,Stainless Steel,Round,Stainless Steel,Bracelet,Rose Gold-tone,Deployment,Green,Analog,Scratch Resistant Mineral,Rose Gold-tone,,Fixed,Daniel Wellington,Iconic Link Emerald,Womens,DW00100420,Japan Movt,Quartz,"Hour, Minute","Analog, Gold, Stainless Steel",Casual,2 Year Jomashop Warranty,DWL-DW00100420,,Watches,,Index,,Rose Gold-tone,Stainless Steel,,30 meters / 100 feet,Solid,Pull / Push,,,,,,,,16 mm,,7315030021837.0,,,,,,,,,,
https://www.jomashop.com/daniel-wellington-quadro-quartz-green-dial-ladies-watch-dw00100437.html,$113.40,Original Box,26 mm,Stainless Steel,Rectangle,Stainless Steel Mesh,Bracelet,Rose Gold-tone,,Green,Analog,Scratch Resistant Mineral,Rose Gold-tone,,Fixed,Daniel Wellington,Quadro,Womens,DW00100437,,Quartz,"Hour, Minute","Analog, Gold, Stainless Steel",Casual,2 Year Jomashop Warranty,DWL-DW00100437,,Watches,,Index,,Rose Gold-tone,Stainless Steel,,30 meters / 100 feet,Solid,Pull / Push,,,,,,,,,,7315030022681.0,,,,,,,,,,
