URL,Price,BOX_TYPE,CASE_DIAMETER,CASE_THICKNESS,CASE_MATERIAL,CASE_SHAPE,CASE_BACK,BAND_MATERIAL,BAND_TYPE,BAND_COLOR,CLASP,DIAL_COLOR,TYPE,CRYSTAL,HANDS,DIAL_MARKERS,SECOND_MARKERS,BEZEL,BEZEL_COLOR,BEZEL_MATERIAL,BRAND,COLLECTION_NAME,GENDER,MODEL,WATCH_LABEL,MOVEMENT,ENGINE,WATER_RESISTANCE,CALENDAR,FUNCTIONS,WATCH_FEATURES,WATCH_STYLE,WARRANTY,JOMASHOP_SKU,DEPARTMENT,CATEGORY,CROWN
https://www.jomashop.com/daniel-wellington-petite-cornwall-quartz-black-dial-ladies-watch-dw00100215.html,$92.22,Original Box,32 mm,,Stainless Steel,Round,Solid,Nato,Strap,Black,,Black,Analog,Scratch Resistant Mineral,Rose Gold-tone,Index,,Fixed,Rose Gold-tone,Stainless Steel,Daniel Wellington,Petite Cornwall,Womens,DW00100215,Japan Movt,Quartz,,30 meters / 100 feet,,"Hour, Minute","Analog, Gold, Stainless Steel",Casual,2 Year Jomashop Warranty,DWL-DW00100215,Watches,,Pull / Push
https://www.jomashop.com/longines-la-grande-classique-quartz-diamond-white-mother-of-pearl-dial-ladies-watch-l4-209-4-87-c.html,"$1,168.00",Original Box,24 mm,4.3 mm,Stainless Steel,Round,Solid,Stainless Steel,Bracelet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jomashop.com/rebellion-predator-black-dial-mens-watch-rb-pr-3h-tb-g2.html,"$5,785.00",Original Box,,16.3 mm,Titanium,Round,Transparent,Rubber,Strap,Black,Fold Over with Safety Release,Black,Analog,Scratch Resistant Sapphire,Silver-tone,Index,Minute Markers around the outer rim,Fixed,Black,Titanium,Rebellion,Predator,Mens,RB.PR.3H.TB.G2,,Automatic,,100 meters / 330 feet,Date Display at the 3 o'clock position,"Date, Hour, Minute, Second","Titanium, Rubber, Analog",Luxury,,Y-A57LU,Watches,,Screw Down
https://www.jomashop.com/daniel-wellington-petite-melrose-pearl-quartz-ladies-watch-dw00100513.html,$106.31,Original Box,28 mm,,Stainless Steel,Round,Solid,Stainless Steel Mesh,Bracelet,Rose Gold-tone,Fold Over,Pink Mother of Pearl,Analog,Scratch Resistant Mineral,Rose Gold-tone,Index,,Fixed,Rose Gold-tone,Stainless Steel,Daniel Wellington,Petite Melrose Pearl,Womens,DW00100513,Japan Movt,Quartz,,30 meters / 100 feet,,"Hour, Minute","Analog, Gold, Stainless Steel",Casual,2 Year Jomashop Warranty,Z-MHFZQ,Watches,,Pull / Push
https://www.jomashop.com/rebellion-t-1000-black-dial-mens-watch-rb-t1k-ti-rd.html,"$48,626.00",Original Box,,19.5 mm,Titanium,Square,Solid,Leather,Strap,Black,Fold Over with Safety Release,Black,Analog,Scratch Resistant Sapphire,Silver-tone,Arabic Numeral,,Fixed,,Titanium,Rebellion,T-1000,Mens,RB.T1K.TI.RD,,Automatic,"REB T-1000 propriety movement with manual winding system and integrated winding lever developed by David Candaux/Du Val Des Bois. Inclined at 39° / 2.5 Hz (18,000 vph)",,,"Hour, Minute","Analog, Ceramic, Leather, Titanium",Luxury,,Y-A57KK,Watches,,
https://www.jomashop.com/rebellion-predator-black-dial-mens-watch-rb-pr-ch-cabc-bk.html,"$10,049.00",Original Box,,16.3 mm,Titanium,Round,Transparent,Rubber,Strap,Black,Fold Over with Safety Release,Black,Analog,Scratch Resistant Sapphire,Black,Index,Minute Markers around the outer rim,Fixed,Black,Titanium,Rebellion,Predator,Mens,RB.PR.CH.CABC.BK,,Automatic,"RE-1 Automatic winding, Developed by Concepto",100 meters / 330 feet,Date display between 4 and 5 o'clock position,"Chronograph, Date, Hour, Minute, Second","Analog, Rubber, Titanium, Chronograph",Luxury,,Y-A57KB,Watches,,Screw Down
https://www.jomashop.com/rebellion-predator-2-0-black-dial-mens-watch-rb-pr2-reg-tb-bkg1.html,"$9,704.00",Original Box,,18 mm,Titanium,Round,Transparent,Rubber,Strap,Black,Fold Over with Safety Release,Black,Analog,Scratch Resistant Sapphire,Red,Index,Minute Markers around the outer rim,Fixed,Black,Titanium,Rebellion,Predator 2.0,Mens,RB.PR2.REG.TB.BKG1,,Automatic,,50 meters / 165 feet,Date display at the 4 o'clock position,"Date, Hour, Minute, Second","Power Reserve Indicator, Analog, Rubber, Titanium",Luxury,,Y-A57L6,Watches,,Screw Down
https://www.jomashop.com/rebellion-reb-7-black-dial-mens-watch-rb-r7-reg-ca-npr.html,"$13,238.00",Original Box,,19 mm,Carbon Fiber,Square,Solid,Rubber,Strap,Blue,Deployment with Push Button Release,Black,Analog,Scratch Resistant Sapphire,Blue,Index,,Fixed,Black,Carbon Fiber,Rebellion,Reb 7,Mens,RB.R7.REG.CA.NPR,,Automatic,Regulator,50 meters / 165 feet,Date display at the 6 o'clock position,"Hour, Minute, Second","Rubber, Analog",Luxury,,Y-A57ME,Watches,,Pull / Push
https://www.jomashop.com/rebellion-re-volt-white-dial-mens-watch-rb-rev-3h-sa-wh.html,"$37,376.00",Original Box,,12.5 mm,Sapphire,Rectangle,Solid,Rubber,Strap,White,Deployment with Push Button Release,White,Analog,Scratch Resistant Sapphire,Black,Index,Minute Markers around the outer rim,Fixed,White,Sapphire,Rebellion,Re-Volt,Mens,RB.REV.3H.SA.WH,,Automatic,"Skeletonized Property Movment Manuel Winding, 4 HZ (28,800 vph)",50 meters / 165 feet,,"Hour, Minute, Second","Rubber, Analog",Luxury,,Y-A57K6,Watches,,Pull / Push
https://www.jomashop.com/rebellion-predator-black-dial-mens-watch-rb-pr-3h-tibc-3.html,"$5,825.00",Original Box,,16.3 mm,Titanium,Round,Transparent,Rubber,Strap,Green,Fold Over with Safety Release,Black,Analog,Scratch Resistant Sapphire,Black,Index,,Fixed,Black,Titanium,Rebellion,Predator,Mens,RB.PR.3H.TIBC-3,,Automatic,,100 meters / 330 feet,Date Display at the 3 o'clock position,"Date, Hour, Minute, Second","Titanium, Rubber, Analog",Luxury,,Y-A57JY,Watches,,Screw Down
https://www.jomashop.com/rebellion-predator-black-dial-mens-watch-rb-pr-tou-tb-bkg.html,"$35,911.00",Original Box,,16 mm,Titanium,Round,Transparent,Rubber,Strap,Black,Deployment with Push Button Release,Black,Analog,Scratch Resistant Sapphire,Silver-tone,Index,,Fixed,Black,Titanium,Rebellion,Predator,Mens,RB.PR.TOU.TB.BKG,,Hand Wind,,100 meters / 330 feet,,"Hour, Minute, Tourbillon","Analog, Rubber, Titanium, Tourbillon",Luxury,,Y-A57KX,Watches,,Pull / Push
https://www.jomashop.com/rebellion-re1-2-0-black-dial-mens-watch-rb-re12-ch-ti-bkg.html,"$10,350.00",Original Box,,19 mm,Titanium,Square,Solid,Rubber,Strap,Brown,Deployment with Push Button Release,Black,Analog,Scratch Resistant Sapphire,Silver-tone,Index,Minute Markers around the outer rim,Fixed,Grey,Titanium,Rebellion,Re1 2.0,Mens,RB.RE12.CH.TI.BKG,,Automatic,,50 meters / 165 feet,Date display between 4 and 5 o'clock position,"Chronograph, Date, Hour, Minute, Second","Analog, Rubber, Titanium, Chronograph",Luxury,,Y-A57M9,Watches,,Pull / Push
https://www.jomashop.com/rebellion-predator-black-dial-mens-watch-rb-pr-3h-tibc-2.html,"$5,825.00",Original Box,,16.3 mm,Titanium,Round,Transparent,Rubber,Strap,Blue,Fold Over with Safety Release,Black,Analog,Scratch Resistant Sapphire,Silver-tone,Index,Minute Markers around the outer rim,Fixed,Black,Titanium,Rebellion,Predator,Mens,RB.PR.3H.TIBC-2,,Automatic,,100 meters / 330 feet,Date Display at the 3 o'clock position,"Date, Hour, Minute, Second","Titanium, Rubber, Analog",Luxury,,Y-A57M3,Watches,,Screw Down
https://www.jomashop.com/rebellion-predator-black-dial-mens-watch-rb-pr-3h-ti.html,"$5,410.00",Original Box,,16.3 mm,Titanium,Round,Transparent,Rubber,Strap,Black,Deployment with Push Button Release,Black,Analog,Scratch Resistant Sapphire,Silver-tone,Index,Minute Markers around the outer rim,Fixed,Grey,Titanium,Rebellion,Predator,Mens,RB.PR.3H.TI,,Automatic,,100 meters / 330 feet,Date Display at the 3 o'clock position,"Date, Hour, Minute, Second","Titanium, Rubber, Analog",Luxury,,Y-A57MF,Watches,,Screw Down
https://www.jomashop.com/rebellion-re-volt-yellow-dial-mens-watch-rb-rev-2h-ca-yw.html,"$18,497.00",Original Box,,13.5 mm,Titanium,Rectangle,Solid,Rubber,Strap,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jomashop.com/rebellion-re1-2-0-black-dial-mens-watch-rb-re12-ch-ti-bk2.html,"$9,445.00",Original Box,,19 mm,Titanium,Square,Solid,Rubber,Strap,Black,Deployment with Push Button Release,Black,Analog,Scratch Resistant Sapphire,Black,Index,Minute Markers around the outer rim,Fixed,Grey,Titanium,Rebellion,Re1 2.0,Mens,RB.RE12.CH.TI.BK2,,Automatic,,50 meters / 165 feet,Date display between 4 and 5 o'clock position,"Chronograph, Date, Hour, Minute, Second","Analog, Rubber, Titanium, Chronograph",Luxury,,Y-A57LB,Watches,,Pull / Push
https://www.jomashop.com/rebellion-twenty-one-black-dial-mens-watch-rb-21-gmt-st-t02.html,"$2,109.00",Original Box,,18 mm,Stainless Steel,Square,Transparent,Rubber,Strap,Black,Tang,Black,Analog,Scratch Resistant Sapphire,Red,Arabic Numeral,Minute Markers around the outer rim,Fixed,Silver-tone,Stainless Steel,Rebellion,Twenty One,Mens,RB.21.GMT.ST.T02,,Automatic,,50 meters / 165 feet,,"Hour, Minute, Second","Analog, GMT, Rubber, Stainless Steel",Luxury,,Y-A57M8,Watches,,Screw Down
https://www.jomashop.com/rebellion-re1-2-0-black-dial-mens-watch-rb-re12-ch-ti-rd1.html,"$9,445.00",Original Box,,19 mm,Titanium,Square,Solid,Rubber,Strap,Red,Deployment with Push Button Release,Black,Analog,Scratch Resistant Sapphire,Black,Index,Minute Markers around the outer rim,Fixed,Grey,Titanium,Rebellion,Re1 2.0,Mens,RB.RE12.CH.TI.RD1,,Automatic,,50 meters / 165 feet,Date display between 4 and 5 o'clock position,"Chronograph, Date, Hour, Minute, Second","Analog, Rubber, Titanium, Chronograph",Luxury,,Y-A57KP,Watches,,Pull / Push
https://www.jomashop.com/gucci-sunglasses.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jomashop.com/rebellion-predator-black-dial-mens-watch-rb-pr-3h-ti-g2.html,"$5,410.00",Original Box,,16.3 mm,Titanium,Round,Transparent,Rubber,Strap,Black,Deployment with Push Button Release,Black,Analog,Scratch Resistant Sapphire,Silver-tone,Index,Minute Markers around the outer rim,Fixed,Grey,Titanium,Rebellion,Predator,Mens,RB.PR.3H.TI.G2,,Automatic,,100 meters / 330 feet,Date Display at the 3 o'clock position,"Date, Hour, Minute, Second","Titanium, Rubber, Analog",Luxury,,Y-A57LP,Watches,,Screw Down
https://www.jomashop.com/rebellion-re1-black-dial-mens-watch-rb-re1-ch-sb-wh.html,"$9,445.00",Original Box,,19 mm,Stainless Steel,Square,Transparent See Through,Rubber,Strap,Black,Deployment with Push Button Release,White,Analog,Scratch Resistant Sapphire,Silver-tone,Index,Minute Markers around the outer rim,Fixed,Black,Stainless Steel,Rebellion,Re1,Mens,RB.RE1.CH.SB.WH,Swiss Made,Automatic,Caliber Concepto 02121 DD,100 meters / 330 feet,,"Chronograph, Hour, Minute, Second","Analog, Rubber, Stainless Steel, Chronograph",Luxury,,Y-A57LJ,Watches,,Pull / Push
https://www.jomashop.com/rebellion-re1-black-dial-mens-watch-rb-re1-ch-sb-rd.html,"$9,445.00",Original Box,,19 mm,Stainless Steel,Square,Transparent See Through,Rubber,Strap,Red,Deployment with Push Button Release,Red,Analog,Scratch Resistant Sapphire,Silver-tone,Index,Minute Markers around the outer rim,Fixed,Black,Stainless Steel,Rebellion,Re1,Mens,RB.RE1.CH.SB.RD,Swiss Made,Automatic,Caliber Concepto 02121 DD,100 meters / 330 feet,,"Chronograph, Hour, Minute, Second","Analog, Rubber, Stainless Steel, Chronograph",Luxury,,Y-A57ML,Watches,,Pull / Push
https://www.jomashop.com/rebellion-twenty-one-white-dial-mens-watch-rb-21-3h-st-tau21.html,"$1,468.00",Original Box,,16.5 mm,Stainless Steel,Square,Transparent,Rubber,Strap,White,Tang,White,Analog,Scratch Resistant Sapphire,Silver-tone,Arabic Numeral,Minute Markers around the outer rim,Fixed,Silver-tone,Stainless Steel,Rebellion,Twenty One,Mens,RB.21.3H.ST.TAU21,Swiss Made,Automatic,,50 meters / 165 feet,Date Display at the 3 o'clock position,"Date, Hour, Minute, Second","Stainless Steel, Rubber, Analog",Luxury,,Y-A57LH,Watches,,Screw Down
https://www.jomashop.com/rebellion-re1-black-dial-mens-watch-rb-re1-ch-st.html,"$9,445.00",Original Box,,19 mm,Stainless Steel,Square,Transparent See Through,Rubber,Strap,Black,Deployment with Push Button Release,Black,Analog,Scratch Resistant Sapphire,Silver-tone,Index,Minute Markers around the outer rim,Fixed,Black,Stainless Steel,Rebellion,Re1,Mens,RB.RE1.CH.ST,Swiss Made,Automatic,Caliber Concepto 02121 DD,100 meters / 330 feet,,"Chronograph, Hour, Minute, Second","Analog, Rubber, Stainless Steel, Chronograph",Luxury,,Y-A57M5,Watches,,Pull / Push
https://www.jomashop.com/rebellion-re1-silver-tone-dial-mens-watch-rb-re1-ch-sb-wh1.html,"$9,445.00",Original Box,,19 mm,Stainless Steel,Square,Transparent See Through,Rubber,Strap,Purple,Deployment with Push Button Release,White,Analog,Scratch Resistant Sapphire,Silver-tone,Index,Minute Markers around the outer rim,Fixed,Black,Stainless Steel,Rebellion,Re1,Mens,RB.RE1.CH.SB.WH1,Swiss Made,Automatic,Caliber Concepto 02121 DD,100 meters / 330 feet,,"Chronograph, Hour, Minute, Second","Analog, Rubber, Stainless Steel, Chronograph",Luxury,,Y-A57MH,Watches,,Pull / Push
https://www.jomashop.com/invicta-invicta-racing-chronograph-gmt-quartz-red-dial-mens-watch-47744.html,$126.00,Original Box,,15.95 mm,Stainless Steel,Round,Solid,Stainless Steel,Bracelet,Silver-tone,Fold over safety,Red,Analog,Scratch Resistant Mineral,Silver-tone,Index,Minute Markers around the outer rim,Fixed,Silver-tone,Stainless Steel,Invicta,Invicta Racing,Mens,47744,Japan Movt,Quartz,Hattori Caliber VD53,30 meters / 100 feet,Date display between 4 and 5 o'clock position,"Chronograph, Date, GMT, Second Time Zone, Hour, Minute, Second","Analog, GMT, Stainless Steel, Chronograph, Time Zone",Sport,With Manufacturer's Guarantee,IN47744,Watches,,Pull / Push
https://www.jomashop.com/preowned-1-patek-philippe-calatrava-white-dial-mens-watch-3919-5.html,"$15,909.00",,,,18kt White Gold,Round,Solid,18kt White Gold,Bracelet,,Fold Over with Safety Release,White,Analog,Scratch Resistant Sapphire,Black,Roman Numeral,,Fixed,,18kt White Gold,Patek Philippe,Calatrava,Mens,3919/5,Swiss Made,Hand Wind,,,,"Hour, Minute, Second","Gold, Analog",Dress,1 Year Jomashop Warranty,PRE-P-PK-100131,Watches,,
https://www.jomashop.com/preowned-1-franck-dubarry-crazy-balls-white-dial-ladies-watch-cb0308.html,$750.00,,,12 mm,Stainless Steel,Round,Solid,Leather,Strap,White,Tang,White,Analog,Scratch Resistant Sapphire,Silver-tone,Arabic Numeral,,Fixed,Silver-tone,Stainless Steel,Franck Dubarry,Crazy Balls,Womens,CB0308,Swiss Made,Quartz,,,,"Hour, Minute, Second","Stainless Steel, Leather, Analog",Luxury,1 Year Jomashop Warranty,PRE-P-99879,Watches,,Pull / Push
https://www.jomashop.com/rebellion-re1-black-dial-mens-watch-rb-re1-ch-sb-ab.html,"$9,445.00",Original Box,,19 mm,Stainless Steel,Square,Transparent See Through,Rubber,Strap,Black,Deployment with Push Button Release,Black,Analog,Scratch Resistant Sapphire,Silver-tone,Index,Minute Markers around the outer rim,Fixed,Black,Stainless Steel,Rebellion,Re1,Mens,RB.RE1.CH.SB.AB,Swiss Made,Automatic,Caliber Concepto 02121 DD,100 meters / 330 feet,,"Chronograph, Hour, Minute, Second","Analog, Rubber, Stainless Steel, Chronograph",Luxury,,Y-A57LE,Watches,,Pull / Push
https://www.jomashop.com/invicta-bolt-chronograph-gmt-quartz-gold-dial-mens-watch-48157.html,$200.00,Original Box,,17.95 mm,Stainless Steel,Round,Solid,Stainless Steel,Bracelet,Silver-tone,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jomashop.com/preowned-2-cartier-baignoire-diamond-silver-dial-ladies-watch-wb520025.html,"$18,182.00",,,,18kt White Gold,Oval,,18kt White Gold,Bracelet,White Gold-tone,Hidden Fold Over,Silver,Analog,Fixed bezel set with crystals,Blued-steel Sword-shaped,Roman Numeral,,Fixed,,Diamond Set,Cartier,Baignoire,Womens,WB520025,Swiss Made,Quartz,Cartier Calibre 059,30 meters / 100 feet,,"Hour, Minute","Analog, Gold, Diamond",Luxury,1 Year Jomashop Warranty,PRE-P-CRT99663,Watches,,
https://www.jomashop.com/preowned-1-cartier-tank-francaise-diamond-silver-dial-ladies-watch-we110007.html,"$3,977.00",,,,Stainless Steel,Rectangle,Solid,Stainless Steel,Bracelet,Silver-tone,Fold Over,Silver,Analog,Scratch Resistant Sapphire,Blued-steel Sword-shaped,Diamond,Roman Numeral marks the 12 o'clock position. Minute Markers around the inner ring,Fixed,Silver-tone,Stainless Steel,Cartier,Tank Francaise,Womens,WE110007,Swiss Made,Quartz,Cartier Calibre 157,30 meters / 100 feet,,"Hour, Minute","Analog, Stainless Steel, Diamond",Luxury,1 Year Jomashop Warranty,PRE-P-CRT99651,Watches,,Pull / Push
https://www.jomashop.com/invicta-racing-quartz-green-dial-mens-watch-48870.html,$88.99,Original Box,,11.85 mm,Stainless Steel,Round,Solid,Stainless Steel,Bracelet,Gold-tone,Fold over push button,Green,Analog,Scratch Resistant Mineral,Gold-tone,Index,,Fixed,Three-tone (Yellow and White and Green),Plastic,Invicta,Racing,Mens,48870,Japan Movt,Quartz,TMI Caliber VH67,50 meters / 165 feet,Date display at the 12 o'clock position,"Date, Day, Second Time Zone, Hour, Minute, Second","Analog, Gold, Plastic, Stainless Steel, Time Zone",Casual,With Manufacturer's Guarantee,IN48870,Watches,,Pull / Push
https://www.jomashop.com/preowned-3-cartier-ronde-louis-cartier-gmt-diamond-silver-dial-ladies-watch-wr000651.html,"$7,955.00",,,,,,,,,,,,,,,,,,,,Cartier,Ronde Louis Cartier,Womens,WR000651,Swiss Made,Hand Wind,Cartier Calibre 430 MC,,,,,,,,,,
https://www.jomashop.com/preowned-1-cartier-baignoire-silver-dial-ladies-watch-w8000002.html,"$10,114.00",,,,,,,,,,,,,,,,,,,,Cartier,Baignoire,Womens,W8000002,Swiss Made,Hand Wind,Cartier Calibre 430 MC,,,,,,,,,,
https://www.jomashop.com/preowned-1-audemars-piguet-royal-oak-chronograph-white-dial-mens-watch-25960bc-oo-1185bc-01.html,"$54,545.00",,,14.2 mm,Brushed 18kt White Gold,Octagon,Solid,18kt White Gold,Bracelet,White Gold-tone,Fold Over with Push Button Release,White,Analog,Scratch Resistant Sapphire,Luminous,Luminous Dot Hour Markers,Minute Markers Around The Outer Rim,Fixed,,18kt White Gold,Audemars Piguet,Royal Oak,Mens,25960BC.OO.1185BC.01,Swiss Made,Automatic,Audemars Piguet Calibre 2385,50 meters / 165 feet,Date display between 4 and 5 o'clock position,"Chronograph, Column Wheel, Date, Hour, Minute, Small Second","Analog, Gold, Chronograph",Luxury,1 Year Jomashop Warranty,PRE-P-AP99396,Watches,,Screw Down
https://www.jomashop.com/invicta-racing-quartz-black-dial-mens-watch-48873.html,$88.99,Original Box,,11.70 mm,Stainless Steel,Round,Solid,Silicone,Strap,Two-tone (Yellow and Black),Buckle,Black,Analog,Scratch Resistant Mineral,Black,Index,Minute Markers around the outer rim,,Three-tone (Yellow and Gold and Black),,Invicta,Racing,Mens,48873,Japan Movt,Quartz,TMI Caliber VH67,50 meters / 165 feet,Date display at the 12 o'clock position,"Date, Day, Second Time Zone, Hour, Minute, Second","Analog, Gold, Stainless Steel, Time Zone",Casual,With Manufacturer's Guarantee,IN48873,Watches,,Pull / Push
https://www.jomashop.com/invicta-speedway-quartz-brown-dial-mens-watch-48519.html,$200.00,Original Box,,12.10 mm,Stainless Steel,Oval,Solid,Stainless Steel,Bracelet,Rose Gold-tone,Fold over safety,Brown,Analog,Scratch Resistant Mineral,Rose Gold-tone,Index,Minute Markers around the outer rim,Fixed,Rose Gold-tone,Stainless Steel,Invicta,Speedway,Mens,48519,Japan Movt,Quartz,Hattori Caliber PC32,50 meters / 165 feet,Date display at the 3 o'clock position,"Date, Hour, Minute, Second","Analog, Gold, Stainless Steel",Casual,With Manufacturer's Guarantee,IN48519,Watches,,Pull / Push
https://www.jomashop.com/invicta-celestial-quartz-yellow-dial-mens-watch-48506.html,$80.00,Original Box,,,Stainless Steel,Round,Solid,Stainless Steel Mesh,Bracelet,Silver-tone,Buckle,Yellow,Analog,Scratch Resistant Mineral,Silver-tone,Index,Minute Markers around the outer rim,Fixed,Silver-tone,Stainless Steel,Invicta,Celestial,Mens,48506,Japan Movt,Quartz,Hattori Caliber PC21,50 meters / 165 feet,,"Hour, Minute, Second","Stainless Steel, Analog",Casual,With Manufacturer's Guarantee,IN48506,Watches,,Pull / Push
https://www.jomashop.com/invicta-angel-quartz-white-dial-ladies-watch-36076.html,$71.99,Original Box,,12 mm,Stainless Steel,Round,Solid,Stainless Steel,Bracelet,Two-tone (Rose Gold and Silver-tone),Fold over safety,Mother of Pearl White,Analog,Scratch Resistant Mineral,Rose Gold-tone,Roman Numeral,,Fixed,Rose Gold-tone,Stainless Steel,Invicta,Angel,Womens,36076,Japan Movt,Quartz,Hattori Caliber PC32A,100 meters / 330 feet,Date display at the 3 o'clock position,"Date, Hour, Minute, Second","Analog, Gold, Stainless Steel",Casual,With Manufacturer's Guarantee,IN36076,Watches,,Pull / Push
https://www.jomashop.com/invicta-reserve-ocean-warrior-chronograph-quartz-mens-watch-47847.html,$221.99,Original Box,,18.80 mm,Stainless Steel,Round,Solid,Stainless Steel,Bracelet,Silver-tone,Fold over safety,Silver and Black,Analog,Scratch Resistant Mineral,Silver-tone,Index,Minute Markers around the outer rim,Uni-directional Rotating,Silver-tone,Stainless Steel,Invicta,Reserve,Mens,47847,Swiss Movt,Quartz,Ronda Caliber Z60,100 meters / 330 feet,Date display between 4 and 5 o'clock position,"Chronograph, Date, Day, Hour, Minute, Small Second","Analog, Stainless Steel, Chronograph",Sport,With Manufacturer's Guarantee,IN47847,Watches,,Pull / Push
https://www.jomashop.com/invicta-wildflower-quartz-white-dial-ladies-watch-48230.html,$50.00,Original Box,,7.90 mm,Stainless Steel,Round,Solid,Stainless Steel,Bracelet,Silver-tone,Fold over push button,White,Analog,Scratch Resistant Mineral,Silver-tone,Roman Numeral,,Fixed,Silver-tone,Stainless Steel,Invicta,Wildflower,Womens,48230,Japan Movt,Quartz,TMI Caliber PC21J,30 meters / 100 feet,,"Hour, Minute, Second","Stainless Steel, Analog",Casual,With Manufacturer's Guarantee,IN48230,Watches,,Pull / Push
https://www.jomashop.com/invicta-speedway-quartz-brown-dial-mens-watch-48327.html,$197.99,Original Box,,12.1 mm,Stainless Steel,Oval,Solid,Stainless Steel,Bracelet,Silver-tone,Fold over safety,Brown,Analog,Scratch Resistant Mineral,Silver-tone,Index,Minute Markers around the outer rim,Fixed,Silver-tone,Stainless Steel,Invicta,Speedway,Mens,48327,Japan Movt,Quartz,TMI Caliber VH63,50 meters / 165 feet,Date display at the 3 o'clock position,"Date, Day, Second Time Zone, Hour, Minute, Second","Analog, Stainless Steel, Time Zone",Casual,With Manufacturer's Guarantee,IN48327,Watches,,Pull / Push
https://www.jomashop.com/invicta-speedway-quartz-green-dial-mens-watch-48518.html,$200.00,Original Box,,12.10 mm,Stainless Steel,Oval,Solid,Stainless Steel,Bracelet,Gold-tone,Fold over safety,Green,Analog,Scratch Resistant Mineral,Gold-tone,Index,Minute Markers around the outer rim,Fixed,Gold-tone,Stainless Steel,Invicta,Speedway,Mens,48518,Japan Movt,Quartz,Hattori Caliber PC32,50 meters / 165 feet,Date display at the 3 o'clock position,"Date, Hour, Minute, Second","Analog, Gold, Stainless Steel",Casual,With Manufacturer's Guarantee,IN48518,Watches,,Pull / Push
https://www.jomashop.com/invicta-speedway-chronograph-gmt-quartz-mens-watch-43678.html,$86.99,Original Box,,14.1 mm,Stainless Steel,Round,Solid,Cordura,,Brown,Buckle,Camouflage and Green,Analog,Scratch Resistant Mineral,Gold-tone,Index,Minute Markers around the outer rim,Fixed,Black,Stainless Steel,Invicta,Speedway,Mens,43678,Japan Movt,Quartz,Hattori Caliber VR31,200 meters / 660 feet,,"Chronograph, GMT, Hour, Minute, Second","Analog, GMT, Gold, Stainless Steel, Chronograph",Sport,With Manufacturer's Guarantee,IN43678,Watches,,Screw Down
https://www.jomashop.com/oakley-sunglasses.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jomashop.com/preowned-1-cartier-ballon-bleu-de-cartier-diamond-silver-opaline-dial-ladies-watch-we9002z3.html,"$15,909.00",,29 mm,,18kt Rose Gold,Round,Solid,18kt Rose Gold,Bracelet,Rose Gold-tone,Deployment,Silver Opaline,Analog,Scratch Resistant Sapphire,Blue Steel,Roman Numeral,Minute markers around the inner ring,Fixed,,Diamond Set,Cartier,Ballon Bleu De Cartier,Womens,WE9002Z3,Swiss Made,Quartz,Cartier Calibre 057,30 meters / 100 feet,,"Hour, Minute","Diamond, Gold, Analog",Luxury,1 Year Jomashop Warranty,PRE-P-CRT98670,Watches,,18k Rose Gold Crown with a Cabochon
https://www.jomashop.com/preowned-3-audemars-piguet-tradition-silver-dial-mens-watch-15335or-oo-a092cr-01.html,"$17,614.00",,41 mm,6.7 mm,18kt Rose Gold,Cushion,Transparent,Leather,Strap,Brown,Tang,Silver,Analog,Scratch Resistant Sapphire,Gold-toned,Arabic,Minute Markers around the outer rim,Fixed,,18kt Rose Gold,Audemars Piguet,Tradition,Mens,15335OR.OO.A092CR.01,Swiss Made,Automatic,Audemars Piguet Calibre 2120,20 meters / 65 feet,,"Hour, Minute","Leather, Gold, Analog",Luxury,1 Year Jomashop Warranty,PRE-P-AP98685,Watches,,Pull / Push
https://www.jomashop.com/preowned-1-chopard-happy-sport-ed-2-brown-with-7-floating-diamonds-dial-ladies-watch-277471-5012.html,"$6,250.00",,,,,,,,,,,,,,,,,,,,Chopard,Happy Sport Ed.2,Womens,277471-5012,Swiss Made,Quartz,,,,,,,,,,,
https://www.jomashop.com/preowned-1-paul-picot-telemeter-chronograph-white-dial-mens-watch-p7004c22-113-b.html,"$1,824.00",,,14 mm,Stainless Steel,Round,Solid,18kt Rose Gold and Stainless Steel,Bracelet,Two-tone,Fold Over with Safety Release,White,Analog,Scratch Resistant Sapphire,Black,Roman Numeral,Minute Markers around the outer rim,Fixed,Gold-tone,18kt Rose Gold,Paul Picot,Telemeter,Mens,P7004C22.113/B,Swiss Made,Automatic,ETA-Valjoux Caliber 7750,100 meters / 330 feet,Date Display at the 3 o'clock position,"Chronograph, Date, Day, Hour, Minute, Second","Analog, Gold, Stainless Steel, Chronograph",Luxury,1 Year Jomashop Warranty,PRE-P-99354,Watches,,Screw Down
https://www.jomashop.com/preowned-1-cartier-pasha-de-cartier-silver-flinqu-dial-ladies-watch-wgpa0014.html,"$10,795.00",,,,,,,,,,,,,,,,,,,,Cartier,Pasha De Cartier,Womens,WGPA0014,Swiss Made,Automatic,Cartier Calibre 1847 MC,,,,,,,,,,
